country,origin,system,status,url,date_recorded
Russia,23px-Soviet Union.svg,1 BRM-1K,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/ZnMyg04W/6669.jpg ,2022-02-27
Russia,23px-Soviet Union.svg,8 BRDM-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/TYfDBCPr/577.png,2022-02-27
Russia,23px-Soviet Union.svg,8 BRDM-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/zGQd8V3S/4437.png,2022-02-27
Russia,23px-Soviet Union.svg,8 BRDM-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/KYF1K5KZ/5547.png,2022-02-27
Russia,23px-Soviet Union.svg,8 BRDM-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/x1Pz37Vk/5577.png,2022-02-27
Russia,23px-Soviet Union.svg,8 BRDM-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/x1q26JWK/443o.png,2022-02-27
Russia,23px-Soviet Union.svg,8 BRDM-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/7Pg0LbtM/553.png,2022-02-27
Russia,23px-Soviet Union.svg,8 BRDM-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/DZ1JmY6y/4436.png,2022-02-27
Russia,23px-Soviet Union.svg,8 BRDM-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/cLp0yYYV/795.png,2022-02-27
Russia,23px-Soviet Union.svg,1 MT-LBu,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/D00sLq8C/Screenshot-8261.png ,2022-02-27
Russia,23px-Ukraine.svg,1 MT-LB Ambulance,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/3Jv5s5tq/468.png ,2022-02-27
Russia,23px-Ukraine.svg,1 BSEM-4K,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png,2022-02-27
Russia,23px-Soviet Union.svg,1 MT-LBu,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png,2022-02-27
Russia,23px-Soviet Union.svg,6 BMP-1,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/7hc1JGgw/558.jpg,2022-02-27
Russia,23px-Soviet Union.svg,6 BMP-1,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/V6Xg1gbX/886.png,2022-02-27
Russia,23px-Soviet Union.svg,6 BMP-1,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/nzYYjDN8/Screenshot-8035.png,2022-02-27
Russia,23px-Soviet Union.svg,6 BMP-1,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/8cZRwV1t/Screenshot-8037.png,2022-02-27
Russia,23px-Soviet Union.svg,6 BMP-1,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/vTY7Wmd4/Screenshot-8038.png,2022-02-27
Russia,23px-Soviet Union.svg,6 BMP-1,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/TYfDBCPr/577.png,2022-02-27
Russia,23px-Soviet Union.svg,1 BMP-2,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/xT3v6qKT/4470.png ,2022-02-27
Russia,23px-Ukraine.svg,6 BTR-4,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/W42RL0Ld/5554.png,2022-02-27
Russia,23px-Ukraine.svg,6 BTR-4,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/bYFbd2PW/6658.png,2022-02-27
Russia,23px-Ukraine.svg,6 BTR-4,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/LXydxZVY/Screenshot-8305.png,2022-02-27
Russia,23px-Ukraine.svg,6 BTR-4,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/mkdGX6cb/447.png,2022-02-27
Russia,23px-Ukraine.svg,6 BTR-4,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/tCP3NpHR/c1.png,2022-02-27
Russia,23px-Ukraine.svg,6 BTR-4,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/htB9C6SL/c2.png,2022-02-27
Russia,23px-Ukraine.svg,2 BTR-3,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/Cx33pLj5/4482.png,2022-02-27
Russia,23px-Ukraine.svg,2 BTR-3,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png ,2022-02-27
Russia,23px-Soviet Union.svg,2 BTR-70,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png,2022-02-27
Russia,23px-Soviet Union.svg,2 BTR-70,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/RCWcTD3F/579.png,2022-02-27
Russia,23px-Ukraine.svg,1 Unknown BTR,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/524HCBT8/b1.png,2022-02-27
Russia,23px-United States.svg,1 HMMWV,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/bY3x4Pp9/4478.png,2022-02-27
Russia,23px-Ukraine.svg,3 Varta,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/rmJCSVgp/g1.png,2022-02-27
Russia,23px-Ukraine.svg,3 Varta,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/MpqsfLzt/66590.png,2022-02-27
Russia,23px-Ukraine.svg,3 Varta,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/442p3Kn8/443.png,2022-02-27
Russia,23px-Ukraine.svg,1 Kozak-2,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/L6pqJk7y/58.png,2022-02-27
Russia,23px-United Kingdom.svg,1 MBT LAW 'NLAW',captured,https://web.archive.org/web/20220227214345/https://twitter.com/Caucasuswar/status/1497165090835083293,2022-02-27
Russia,23px-Soviet Union.svg,2 152mm 2A65 Msta-B howitzer,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png,2022-02-27
Russia,23px-Soviet Union.svg,2 152mm 2A65 Msta-B howitzer,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/gj9TG17c/Screenshot-8228.png,2022-02-27
Russia,23px-Soviet Union.svg,2 122mm 2S1 Gvozdika,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/x1nDQ4cP/Screenshot-8055.png,2022-02-27
Russia,23px-Soviet Union.svg,2 122mm 2S1 Gvozdika,captured,https://web.archive.org/web/20220227214345/https://postimg.cc/dh3pzgQm,2022-02-27
Russia,23px-Soviet Union.svg,1 5P85D (launcher for S-300PS),destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/50rg9crH/4488.png,2022-02-27
Russia,23px-Soviet Union.svg,2 9K33 Osa,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/wM1d9gZR/b8.png,2022-02-27
Russia,23px-Soviet Union.svg,2 9K33 Osa,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/ncjkcdJN/589.png,2022-02-27
Russia,23px-Soviet Union.svg,1 Buk-M1,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/65Hjk0rQ/5542.png,2022-02-27
Russia,23px-Soviet Union.svg,1 P-14 'Tall King',damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/rpWmrPLb/57.png,2022-02-27
Russia,23px-Soviet Union.svg,1 P-35/37 'Bar Lock',destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/WpShQwBk/5547.png,2022-02-27
Russia,23px-Soviet Union.svg,1 PRV-13 'Odd Pair',destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/pXwx79Lj/557.png,2022-02-27
Russia,23px-Soviet Union.svg,2 1L22 'Parol',destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/SRjk0C96/6659.png,2022-02-27
Russia,23px-Soviet Union.svg,2 1L22 'Parol',damaged,https://web.archive.org/web/20220227214345/https://postimg.cc/9Dcvz02c,2022-02-27
Russia,23px-Soviet Union.svg,2 Su-27 fighter aircraft,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/XYtMphyC/5h.png,2022-02-27
Russia,23px-Soviet Union.svg,2 Su-27 fighter aircraft,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/bN1TbkjC/46.png,2022-02-27
Russia,23px-Soviet Union.svg,2 Su-25 attack aircraft,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/YC63jp5h/p1.png,2022-02-27
Russia,23px-Soviet Union.svg,2 Su-25 attack aircraft,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/zfqkgsNp/p2.png,2022-02-27
Russia,23px-Soviet Union.svg,1 An-26 transport aircraft,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/rmdB2PLQ/489.png,2022-02-27
Russia,23px-Ukraine.svg,6 KrAZ-6322,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png,2022-02-27
Russia,23px-Ukraine.svg,6 KrAZ-6322,captured,https://web.archive.org/web/20220227214345/https://postimg.cc/0zzW9YYS,2022-02-27
Russia,23px-Ukraine.svg,6 KrAZ-6322,captured,https://web.archive.org/web/20220227214345/https://postimg.cc/G9jSKh34,2022-02-27
Russia,23px-Ukraine.svg,6 KrAZ-6322,captured,https://web.archive.org/web/20220227214345/https://postimg.cc/v4CPT4hN,2022-02-27
Russia,23px-Ukraine.svg,6 KrAZ-6322,captured,https://web.archive.org/web/20220227214345/https://postimg.cc/dLpRmzC7,2022-02-27
Russia,23px-Ukraine.svg,6 KrAZ-6322,captured,https://web.archive.org/web/20220227214345/https://postimg.cc/jC9nGySm,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/PP20VdH5,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/hjdXLc6L/4f.png,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/gjhmvGsF/g3.png,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/YC0mqTkH/58.png,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/gj9TG17c/Screenshot-8228.png,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/qvyKsBvd/Screenshot-8260.png,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png,2022-02-27
Russia,23px-Soviet Union.svg,9 GAZ-66,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png,2022-02-27
Russia,23px-Soviet Union.svg,4 ZiL-131,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/t4mkVgHr/36.png,2022-02-27
Russia,23px-Soviet Union.svg,4 ZiL-131,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/kgPHnGM8/j8.png,2022-02-27
Russia,23px-Soviet Union.svg,4 ZiL-131,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/yxvN7tc3/69.png,2022-02-27
Russia,23px-Soviet Union.svg,4 ZiL-131,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/0j3LGCqH/Screenshot-8103.png,2022-02-27
Russia,23px-Soviet Union.svg,2 Ural-375D,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/3wXqjPj0/Screenshot-8077.png,2022-02-27
Russia,23px-Soviet Union.svg,2 Ural-375D,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png,2022-02-27
Russia,23px-Soviet Union.svg,1 Ural-4320,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/yJNnspb7,2022-02-27
Russia,23px-Soviet Union.svg,1 KamAZ,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png,2022-02-27
Russia,23px-Soviet Union.svg,1 MAZ-537,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/25RJZzWf/Screenshot-8076.png,2022-02-27
Russia,23px-Belarus.svg,5 MAZ,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/nL8S357x/6h.png,2022-02-27
Russia,23px-Belarus.svg,5 MAZ,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/26dvvmgq/t12.png,2022-02-27
Russia,23px-Belarus.svg,5 MAZ,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/g25vbgv0/t11.png,2022-02-27
Russia,23px-Belarus.svg,5 MAZ,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/9fRbHBdp/f3.png,2022-02-27
Russia,23px-Belarus.svg,5 MAZ,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/ZRVpWfKB/Screenshot-8260.png,2022-02-27
Russia,23px-Soviet Union.svg,1 UAZ-469,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/tgpMs65F/Screenshot-8026.png,2022-02-27
Russia,23px-Ukraine.svg,6 Unknown truck,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/vBdfY7td/Screenshot-8019.png,2022-02-27
Russia,23px-Ukraine.svg,6 Unknown truck,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/gj9TG17c/Screenshot-8228.png,2022-02-27
Russia,23px-Ukraine.svg,6 Unknown truck,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/jScSwHTb/Screenshot-8020.png,2022-02-27
Russia,23px-Ukraine.svg,6 Unknown truck,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/28tzT4wY/54.png,2022-02-27
Russia,23px-Ukraine.svg,6 Unknown truck,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/JnP8Cxr0/Screenshot-8249.png,2022-02-27
